Respondent ID,Collector ID,Start Date,End Date,IP Address,Custom Data 1,custom_value7,custom_value9,custom_value8,Do you contribute to hiring and firing decisions at your company?,"For many professions, alternative credentials can qualify a person for an entry-level position.",It will soon become fairly conventional for high school graduates to obtain alternative credentials instead of going to college.,"When you add up the pros and cons for online education, it's probably a good thing for society overall.","When you add up the pros and cons for artificial intelligence, it's probably a good thing for society overall.",Have you heard of any of the following online course providers?,,,,,Which of these industries most closely matches your profession?,Government regulation helps ensure businesses treat individuals more fairly.,Gender?,Household Income?,Age?,Exact Age,What is the highest level of education you have completed?,Which race/ethnicity best describes you? (Please choose only one.) ,"If you are a Mechanical Turk Worker, please add your Worker ID. Otherwise write ""n/a"".",Age,Gender,Household Income,Region,Device Type
10714845705,233176282,5/8/2019 3:40,5/8/2019 3:43,24.183.46.28,,,,,2,7,9,10,7,,2,3,,,10,4,1,3,2,24,4,5,,,,,,
10714843899,233176282,5/8/2019 3:40,5/8/2019 3:42,108.77.159.58,,,,,3,4,8,8,9,,,,,5,10,9,1,4,3,34,3,5,,,,,,
10714841657,233176282,5/8/2019 3:34,5/8/2019 3:40,75.109.152.27,,,,,1,9,7,10,9,,,,,,11,10,2,4,5,62,5,4,,,,,,
10714839777,233176325,5/8/2019 3:35,5/8/2019 3:39,,df8180b82c8b18a1b7a9fd4326,,,,1,4,4,5,1,1,,,,5,2,4,2,7,2,42,4,5,,3,1,2,5,1
10714839251,233176282,5/8/2019 3:37,5/8/2019 3:38,173.31.201.186,,,,,1,2,2,2,2,,,,,,10,5,1,3,4,50,6,5,,,,,,
10714836247,233176325,5/8/2019 3:35,5/8/2019 3:36,,e5b420a4ceac0aa9f95c214e87,,,,1,9,5,5,4,,,,,5,10,7,1,4,2,21,5,4,,2,2,4,9,1
10714835982,233176282,5/8/2019 3:35,5/8/2019 3:36,107.77.197.82,,,,,1,6,6,7,5,,2,,,,4,6,2,3,4,45,4,5,,,,,,
10714833584,233176282,5/8/2019 3:32,5/8/2019 3:34,75.41.110.48,,,,,1,8,2,5,9,1,,,,,8,9,2,4,3,34,7,5,,,,,,
10714831281,233176282,5/8/2019 3:26,5/8/2019 3:33,102.140.206.253,,,,,1,5,1,1,2,,,,,5,6,7,1,9,2,28,7,3,,,,,,
10714831160,233176282,5/8/2019 3:27,5/8/2019 3:33,98.167.154.207,,,,,1,6,8,9,8,1,,3,,,2,9,1,3,4,49,4,5,,,,,,
10714830720,233176282,5/8/2019 3:30,5/8/2019 3:32,172.112.52.7,,,,,1,8,6,6,6,,,3,,5,5,8,1,2,2,23,5,2,,,,,,
10714828800,233176325,5/8/2019 3:27,5/8/2019 3:31,,d6e0bc8fddb1742e1e232e6748,,,,2,5,4,5,5,,,,,5,2,4,1,3,5,34,6,3,,5,2,3,5,4
10714827199,233176282,5/8/2019 3:15,5/8/2019 3:30,191.96.97.58,,,,,1,5,6,6,3,1,,,,,9,6,2,6,3,36,4,3,,,,,,
10714825905,233176325,5/8/2019 3:27,5/8/2019 3:29,,fbe65a2cdd81943944e19485be,,,,2,3,3,7,6,,2,,,,4,4,2,4,4,80,4,4,,5,1,4,3,1
10714819296,233176282,5/8/2019 3:21,5/8/2019 3:24,87.0.75.130,,,,,2,7,4,5,4,,,,,5,6,8,2,2,3,41,4,5,,,,,,
10714816560,233176282,5/8/2019 3:19,5/8/2019 3:22,192.200.24.19,,,,,3,2,2,9,8,1,,3,,,6,7,1,2,2,24,2,5,,,,,,
10714814841,233176282,5/8/2019 3:20,5/8/2019 3:21,73.26.174.122,,,,,1,8,8,9,10,,2,,,5,6,5,1,3,4,45,5,5,,,,,,
10714814738,233176282,5/8/2019 3:19,5/8/2019 3:21,94.185.52.156,,,,,1,8,5,9,5,1,2,3,,5,6,9,2,3,3,31,7,2,,,,,,
10714814309,233176282,5/8/2019 3:18,5/8/2019 3:21,24.209.55.201,,,,,2,8,8,9,10,,,,,5,10,6,1,3,4,45,5,5,,,,,,
10714813095,233176325,5/8/2019 3:18,5/8/2019 3:20,,acba32a5273982f186bbb301fc,,,,2,10,10,10,8,1,2,3,,,2,6,1,8,4,50,6,5,,4,2,8,5,5
10714811056,233176282,5/8/2019 3:16,5/8/2019 3:18,184.195.89.204,,,,,1,7,8,9,8,,,3,,,11,7,1,7,4,46,5,5,,,,,,
10714810325,233176282,5/8/2019 3:15,5/8/2019 3:18,107.77.205.91,,,,,2,9,5,9,7,,,,,5,12,8,2,5,4,53,4,5,,,,,,
10714809918,233176282,5/8/2019 3:14,5/8/2019 3:17,88.201.94.136,,,,,3,9,7,9,7,1,,,,,5,9,1,1,3,31,7,2,,,,,,
10714808262,233176282,5/8/2019 3:15,5/8/2019 3:16,173.73.40.156,,,,,2,5,8,8,7,,2,3,,,11,5,2,4,2,23,4,2,,,,,,
10714807340,233176282,5/8/2019 3:09,5/8/2019 3:16,69.136.131.212,,,,,3,9,6,9,9,,,3,,,10,8,2,2,3,30,4,1,,,,,,
10714806327,233176282,5/8/2019 3:14,5/8/2019 3:15,72.182.160.80,,,,,2,5,9,9,6,,,,,5,11,6,2,3,3,30,4,5,,,,,,
10714805939,233176282,5/8/2019 3:12,5/8/2019 3:15,172.58.78.157,,,,,2,9,9,4,4,1,,3,,,1,3,1,4,3,35,4,5,,,,,,
10714804334,233176325,5/8/2019 3:11,5/8/2019 3:13,,d2d6c2536f90afd49f3e26f75f,,,,2,10,10,1,1,,,,,5,10,5,1,2,4,52,6,5,,4,2,2,1,2
10714799202,233176282,5/8/2019 3:09,5/8/2019 3:10,142.196.255.46,,,,,2,10,10,10,10,,,,,5,4,10,2,5,2,22,5,5,,,,,,
10714798527,233176282,5/8/2019 3:08,5/8/2019 3:09,97.124.179.161,,,,,1,6,5,7,7,,2,,,,4,5,2,3,2,29,4,5,,,,,,
10714796561,233176282,5/8/2019 3:05,5/8/2019 3:08,108.238.14.141,,,,,3,7,10,10,5,,2,,,,2,5,1,4,4,47,5,5,,,,,,
10714794596,233176282,5/8/2019 3:05,5/8/2019 3:06,68.0.235.220,,,,,2,10,8,10,3,,,,,,10,10,2,3,3,33,5,5,,,,,,
10714792404,233176282,5/8/2019 3:03,5/8/2019 3:05,71.207.149.156,,,,,2,9,10,10,6,1,,3,,,10,5,1,5,4,46,5,5,,,,,,
10714792288,233176282,5/8/2019 3:03,5/8/2019 3:05,172.91.86.202,,,,,3,8,8,8,9,,,,,5,6,7,2,4,2,24,4,2,,,,,,
10714790337,233176282,5/8/2019 3:02,5/8/2019 3:03,49.149.128.89,,,,,1,7,9,9,8,1,,3,,5,2,7,1,2,2,27,6,2,,,,,,
10714789918,233176282,5/8/2019 3:02,5/8/2019 3:03,87.192.247.65,,,,,2,8,6,7,8,1,2,3,4,5,8,8,1,7,3,35,4,5,,,,,,
10714789829,233176325,5/8/2019 2:59,5/8/2019 3:03,,fc0b0d27ed4e18e7c119603b4d,,,,3,6,5,6,7,,,,,5,10,8,1,1,4,58,7,5,,4,2,1,7,1
10714787890,233176282,5/8/2019 2:59,5/8/2019 3:02,75.137.152.180,,,,,2,6,7,8,9,,,,,,1,9,2,2,3,39,4,5,,,,,,
10714786589,233176325,5/8/2019 2:59,5/8/2019 3:01,,2df951fd85e2aa4ce78284ea82,,,,2,7,9,7,6,1,2,,,,6,7,2,3,2,24,4,5,,2,1,3,3,2
10714785783,233176282,5/8/2019 2:58,5/8/2019 3:00,76.169.110.192,,,,,2,6,5,6,6,,,,,,12,8,2,3,3,32,4,5,,,,,,
10714785293,233176325,5/8/2019 2:57,5/8/2019 3:00,,b9efe068fdd1e3b26d231c8ba1,,,,2,7,7,10,7,,,,,5,8,7,2,6,5,68,4,5,,5,1,7,9,4
10714784684,233176282,5/8/2019 2:57,5/8/2019 2:59,24.20.124.0,,,,,3,6,8,5,9,,,,,,10,9,2,3,3,30,3,5,,,,,,
10714781893,233176282,5/8/2019 2:55,5/8/2019 2:57,157.50.26.65,,,,,1,9,10,8,9,,,,4,,3,9,2,3,2,29,6,2,,,,,,
10714780394,233176282,5/8/2019 2:54,5/8/2019 2:56,24.134.235.253,,,,,2,9,5,9,9,1,2,3,4,5,6,7,2,3,3,31,3,5,,,,,,
10714779074,233176282,5/8/2019 2:53,5/8/2019 2:55,73.167.18.130,,,,,1,2,3,8,3,,,,,,11,3,2,4,3,39,5,5,,,,,,
10714774094,233176282,5/8/2019 2:49,5/8/2019 2:51,172.58.70.162,,,,,2,7,9,9,6,1,2,,,,6,8,2,3,3,39,4,5,,,,,,
10714773961,233176282,5/8/2019 2:50,5/8/2019 2:51,72.234.160.168,,,,,1,7,6,7,6,1,2,,,,4,7,2,10,3,33,5,2,,,,,,
10714773736,233176325,5/8/2019 2:48,5/8/2019 2:51,,72b1158653a4c831a65f6bcdbc,,,,1,6,7,8,7,,,,,5,10,8,1,5,5,68,5,1,,5,2,5,7,1
10714767939,233176325,5/8/2019 2:44,5/8/2019 2:46,,91317e5f62e08501f19cfc808a,,,,3,1,1,1,1,,,3,,5,10,1,1,5,4,46,4,2,,4,2,5,2,2
10714764707,233176282,5/8/2019 2:40,5/8/2019 2:44,107.15.144.116,,,,,1,8,7,8,3,,,3,,,8,2,2,3,3,32,4,5,,,,,,
10714763047,233176282,5/8/2019 2:41,5/8/2019 2:42,47.148.167.203,,,,,2,7,4,9,8,,2,,,5,5,9,2,5,2,28,4,5,,,,,,
10714761719,233176282,5/8/2019 2:40,5/8/2019 2:41,24.205.166.171,,,,,2,10,10,8,6,1,2,,,5,6,5,2,3,3,38,5,4,,,,,,
10714761588,233176282,5/8/2019 2:39,5/8/2019 2:41,68.33.93.6,,,,,2,10,7,10,1,1,2,,,,10,3,1,3,2,23,4,3,,,,,,
10714761210,233176282,5/8/2019 2:34,5/8/2019 2:41,162.238.11.21,,,,,2,9,8,5,7,,,,,5,11,8,2,8,2,20,4,4,,,,,,
10714760696,233176325,5/8/2019 2:38,5/8/2019 2:41,,6c9a78c9a2f3e046fbd0f1bd61,,,,1,10,6,5,9,,,,,5,10,6,2,6,4,45,5,5,,4,1,6,5,1
10714759091,233176282,5/8/2019 2:38,5/8/2019 2:39,124.122.41.73,,,,,1,6,8,5,7,,,,,5,4,7,2,5,3,31,4,5,,,,,,
10714758569,233176282,5/8/2019 2:38,5/8/2019 2:39,100.7.42.168,,,,,1,10,7,8,9,1,2,3,,,11,6,2,3,4,52,4,5,,,,,,
10714758557,233176282,5/8/2019 2:37,5/8/2019 2:39,99.8.108.50,,,,,1,10,8,8,1,,,,,5,5,10,1,4,3,36,5,5,,,,,,
10714757361,233176282,5/8/2019 2:35,5/8/2019 2:38,99.67.160.193,,,,,1,6,8,8,6,,,3,,,6,7,1,4,5,63,4,3,,,,,,
10714757345,233176282,5/8/2019 2:34,5/8/2019 2:38,98.235.77.27,,,,,2,8,8,8,7,1,,,,,11,9,1,3,4,56,5,5,,,,,,
10714756669,233176282,5/8/2019 2:36,5/8/2019 2:37,98.207.67.198,,,,,1,8,2,8,9,1,2,,,5,2,8,2,4,2,29,5,2,,,,,,
10714756377,233176325,5/8/2019 2:34,5/8/2019 2:37,,7b570a4050195f2652fc03d878,,,,2,5,5,4,3,1,,,,,10,5,2,4,4,52,3,4,,4,1,4,7,2
10714756303,233176282,5/8/2019 2:35,5/8/2019 2:37,35.138.19.128,,,,,2,8,5,5,7,1,2,3,,,4,7,1,2,3,33,3,4,,,,,,
10714754949,233176325,5/8/2019 2:31,5/8/2019 2:38,,4b3d1bb2800f803e0b7c50a2d5,,,,3,5,7,7,5,,,,,5,10,5,2,3,5,78,4,5,,5,1,3,9,1
10714752222,233176282,5/8/2019 2:32,5/8/2019 2:34,71.162.176.106,,,,,1,8,10,10,10,1,2,3,,,10,10,1,5,3,42,7,3,,,,,,
10714752064,233176282,5/8/2019 2:32,5/8/2019 2:34,184.18.71.126,,,,,2,7,7,7,7,,,,,5,8,7,2,3,3,34,3,5,,,,,,
10714751125,233176325,5/8/2019 2:31,5/8/2019 2:33,,d8c3caf494dc8d243c0bdba44a,,,,1,5,4,3,9,1,2,3,,5,6,10,1,10,4,46,7,2,,4,2,11,9,1
10714750806,233176282,5/8/2019 2:32,5/8/2019 2:33,66.91.24.17,,,,,2,7,6,5,3,1,2,3,,,2,4,1,3,2,27,5,5,,,,,,
10714748727,233176282,5/8/2019 2:29,5/8/2019 2:31,96.58.200.155,,,,,3,7,7,7,7,1,2,,,,2,6,1,4,4,58,5,3,,,,,,
10714748481,233176282,5/8/2019 2:29,5/8/2019 2:31,96.40.4.179,,,,,1,5,2,3,1,,,,,5,2,3,2,7,3,39,7,5,,,,,,
10714743003,233176282,5/8/2019 2:24,5/8/2019 2:27,107.9.176.75,,,,,1,9,8,10,9,1,,,4,5,6,10,3,3,4,48,5,5,,,,,,
10714742361,233176282,5/8/2019 2:24,5/8/2019 2:26,75.13.139.146,,,,,1,8,6,8,10,,2,,,,10,10,2,3,3,37,3,5,,,,,,
10714742262,233176282,5/8/2019 2:23,5/8/2019 2:26,49.146.12.199,,,,,3,10,10,10,10,,2,,,,5,10,1,4,3,33,4,2,,,,,,
10714741564,233176282,5/8/2019 2:23,5/8/2019 2:25,49.34.124.176,,,,,1,8,7,8,9,,,,,5,8,7,2,3,2,27,3,2,,,,,,
10714741054,233176325,5/8/2019 2:23,5/8/2019 2:25,,4f60a305a8d76e16c1b74c3d1f,,,,2,9,10,10,10,,,,,5,2,10,1,3,2,29,4,5,,2,2,2,9,2
10714740370,233176325,5/8/2019 2:23,5/8/2019 2:24,,250538ad1d957a7ac50d77e5b5,,,,1,1,2,4,3,,,,4,5,5,2,2,2,2,19,3,3,,2,1,2,5,2
10714740329,233176325,5/8/2019 2:23,5/8/2019 2:27,,a34db6132ce206cd99e05797b6,,,,2,2,4,4,5,,2,,4,,10,5,3,8,5,39,4,3,,2,2,11,2,1
10714740034,233176325,5/8/2019 2:22,5/8/2019 2:24,,8bc519c7a06ba9510e715c0cc1,,,,3,10,5,10,5,,,,,,10,7,1,3,4,47,5,5,,4,2,3,7,1
10714739715,233176282,5/8/2019 2:21,5/8/2019 2:24,154.153.146.9,,,,,1,10,9,10,10,,,,,5,4,10,1,4,3,37,6,3,,,,,,
10714739709,233176282,5/8/2019 2:22,5/8/2019 2:24,50.4.146.97,,,,,2,10,10,10,6,,2,,,,10,6,1,2,3,35,4,5,,,,,,
10714737900,233176282,5/8/2019 2:21,5/8/2019 2:23,72.197.169.10,,,,,1,5,7,8,7,1,2,3,4,5,6,9,2,4,3,35,4,5,,,,,,
10714736656,233176282,5/8/2019 2:18,5/8/2019 2:22,157.43.17.200,,,,,1,9,8,6,8,1,,,4,5,6,7,2,2,2,24,7,2,,,,,,
10714736240,233176282,5/8/2019 2:09,5/8/2019 2:21,115.111.223.67,,,,,1,3,8,9,6,,2,3,,,8,6,2,3,3,30,6,2,,,,,,
10714736228,233176282,5/8/2019 2:17,5/8/2019 2:21,24.88.114.198,,,,,2,2,3,4,6,1,,,,5,8,7,2,4,5,62,6,5,,,,,,
10714735977,233176282,5/8/2019 2:19,5/8/2019 2:21,174.80.5.3,,,,,1,10,8,8,8,1,,3,,,10,10,1,3,3,40,5,5,,,,,,
10714735737,233176282,5/8/2019 2:02,5/8/2019 2:21,174.224.132.23,,,,,1,10,9,10,8,,,,4,5,4,10,2,4,2,28,5,5,,,,,,
10714734469,233176282,5/8/2019 2:10,5/8/2019 2:20,108.18.65.12,,,,,1,4,2,10,9,1,2,,,,6,10,1,4,3,36,5,3,,,,,,
10714734248,233176282,5/8/2019 2:18,5/8/2019 2:20,74.95.7.254,,,,,1,10,10,10,10,1,2,,,,12,1,2,3,3,31,4,5,,,,,,
10714733797,233176282,5/8/2019 2:16,5/8/2019 2:20,71.222.144.228,,,,,2,6,7,7,8,1,,,,,1,7,1,2,5,69,3,5,,,,,,
10714733044,233176282,5/8/2019 2:18,5/8/2019 2:19,24.19.56.206,,,,,1,8,10,10,6,1,2,3,,5,8,1,2,3,3,41,4,5,,,,,,
10714732967,233176282,5/8/2019 2:17,5/8/2019 2:19,192.145.127.206,,,,,1,9,9,9,9,1,2,,,5,6,8,2,1,3,36,3,5,,,,,,
10714732470,233176282,5/8/2019 2:17,5/8/2019 2:19,108.67.12.201,,,,,2,7,7,7,5,,,,,5,2,4,1,2,3,34,7,5,,,,,,
10714731958,233176282,5/8/2019 2:08,5/8/2019 2:18,41.80.205.239,,,,,2,8,7,9,9,1,2,3,,,5,9,2,4,3,33,5,3,,,,,,
10714730666,233176282,5/8/2019 2:17,5/8/2019 2:17,71.80.236.150,,,,,1,10,6,5,8,,2,,,,11,5,2,5,2,26,5,5,,,,,,
10714730616,233176282,5/8/2019 2:16,5/8/2019 2:17,75.139.160.114,,,,,1,4,2,4,3,,,,,5,2,5,1,3,3,38,5,5,,,,,,
10714730464,233176282,5/8/2019 2:16,5/8/2019 2:17,73.19.204.171,,,,,1,7,9,8,8,1,2,,,,12,6,2,4,3,40,4,5,,,,,,
10714730400,233176282,5/8/2019 2:10,5/8/2019 2:17,106.208.85.191,,,,,1,7,8,7,6,1,,3,,5,6,7,2,3,2,24,5,2,,,,,,
10714728593,233176282,5/8/2019 2:14,5/8/2019 2:16,99.178.253.71,,,,,2,9,7,10,8,1,,,,,10,10,2,3,4,55,5,5,,,,,,
10714728560,233176282,5/8/2019 2:15,5/8/2019 2:16,68.100.174.128,,,,,1,6,10,8,10,,2,3,,5,6,10,2,4,2,24,5,5,,,,,,
10714727849,233176282,5/8/2019 2:12,5/8/2019 2:15,73.109.56.169,,,,,2,10,10,10,1,1,2,,,5,6,6,1,2,3,44,5,5,,,,,,
10714727116,233176325,5/8/2019 2:13,5/8/2019 2:15,,c193832cee59ec97ca605e208b,,,,2,6,8,6,3,1,,,,,10,7,1,2,4,54,4,5,,4,2,2,7,1
10714726805,233176282,5/8/2019 2:13,5/8/2019 2:14,97.90.208.145,,,,,1,8,10,8,3,,2,3,4,5,6,6,2,4,3,37,5,5,,,,,,
10714726569,233176282,5/8/2019 2:11,5/8/2019 2:14,73.184.142.159,,,,,1,6,6,9,8,,,3,,,6,10,2,3,4,45,4,5,,,,,,
10714726291,233176282,5/8/2019 2:12,5/8/2019 2:14,70.37.196.203,,,,,1,8,9,10,7,,,,,,2,7,1,5,3,36,5,5,,,,,,
10714725144,233176282,5/8/2019 2:11,5/8/2019 2:13,73.1.68.50,,,,,2,7,6,8,6,,2,3,,,6,7,2,3,2,27,4,3,,,,,,
10714724915,233176282,5/8/2019 2:10,5/8/2019 2:13,73.177.166.220,,,,,1,8,8,7,7,,,,,,8,7,2,4,2,29,4,4,,,,,,
10714724180,233176282,5/8/2019 2:11,5/8/2019 2:12,173.88.117.174,,,,,2,3,7,8,8,1,2,3,,5,10,8,2,2,2,24,5,2,,,,,,
10714723724,233176282,5/8/2019 2:11,5/8/2019 2:12,179.156.132.59,,,,,1,10,5,9,8,1,2,,,,11,8,2,5,2,20,7,4,,,,,,
10714723551,233176282,5/8/2019 2:10,5/8/2019 2:12,76.117.162.199,,,,,1,10,10,10,9,,2,,,5,10,8,2,5,3,41,5,3,,,,,,
10714722380,233176325,5/8/2019 2:10,5/8/2019 2:11,,896dfc5f0e245af82aa8451f64,,,,1,9,9,9,9,,2,,,,1,8,2,4,4,45,4,4,,4,1,4,4,1
10714721238,233176282,5/8/2019 2:09,5/8/2019 2:10,165.225.0.192,,,,,2,7,4,8,5,,2,,,,8,5,1,4,2,26,3,5,,,,,,
10714720952,233176282,5/8/2019 2:07,5/8/2019 2:10,32.217.5.227,,,,,3,4,6,7,5,,,,,,10,10,1,4,4,50,5,5,,,,,,
10714720670,233176282,5/8/2019 2:09,5/8/2019 2:10,70.187.80.244,,,,,2,6,7,7,6,1,2,3,4,5,6,5,2,5,2,26,7,5,,,,,,
10714719887,233176282,5/8/2019 2:07,5/8/2019 2:09,216.57.175.37,,,,,1,4,4,8,7,1,2,,,,11,10,2,4,3,36,3,5,,,,,,
10714718973,233176282,5/8/2019 2:06,5/8/2019 2:08,104.186.234.163,,,,,1,7,8,7,7,1,2,3,,,6,5,1,4,4,52,7,3,,,,,,
10714718527,233176282,5/8/2019 2:06,5/8/2019 2:08,49.206.115.19,,,,,2,9,9,9,10,,,,4,,6,8,2,1,2,28,4,2,,,,,,
10714717850,233176282,5/8/2019 2:06,5/8/2019 2:07,24.107.191.113,,,,,2,6,6,5,7,,2,,,,10,8,1,3,3,31,4,5,,,,,,
10714717826,233176282,5/8/2019 2:06,5/8/2019 2:07,104.185.203.70,,,,,2,2,3,3,7,,2,,,,7,9,2,3,3,38,7,2,,,,,,
10714716509,233176282,5/8/2019 2:05,5/8/2019 2:06,104.238.59.98,,,,,2,7,7,8,9,,,3,,,11,8,1,4,2,24,7,4,,,,,,
10714716326,233176325,5/8/2019 2:04,5/8/2019 2:06,,14d762e08dc163fa8fff587f87,,,,2,4,5,8,5,,,,,,8,1,1,2,4,54,1,5,,4,2,2,9,2
10714716307,233176282,5/8/2019 2:05,5/8/2019 2:06,73.51.142.54,,,,,2,10,10,10,7,,,,,5,11,8,2,4,2,28,4,5,,,,,,
10714716055,233176282,5/8/2019 2:04,5/8/2019 2:06,73.231.182.170,,,,,2,3,4,5,4,,2,3,,5,5,5,1,4,4,56,6,2,,,,,,
10714715752,233176282,5/8/2019 2:04,5/8/2019 2:06,24.45.7.187,,,,,1,5,3,1,5,1,2,3,4,5,6,10,2,4,3,37,5,2,,,,,,
10714714402,233176282,5/8/2019 2:02,5/8/2019 2:05,183.83.139.200,,,,,1,8,9,10,10,1,2,3,,5,6,8,2,10,3,31,7,2,,,,,,
10714714330,233176282,5/8/2019 1:59,5/8/2019 2:05,71.28.236.224,,,,,1,6,8,10,5,1,,3,,,11,2,2,3,3,43,5,5,,,,,,
10714714288,233176282,5/8/2019 2:01,5/8/2019 2:05,106.200.146.134,,,,,3,6,8,10,10,,,,,5,1,7,2,3,2,27,3,1,,,,,,
10714714173,233176282,5/8/2019 1:56,5/8/2019 2:04,174.65.81.86,,,,,2,8,7,8,9,1,2,,,,6,8,2,3,3,40,4,5,,,,,,
10714714126,233176282,5/8/2019 2:02,5/8/2019 2:04,98.219.125.65,,,,,2,10,10,10,8,1,2,,,5,6,10,2,6,3,30,5,5,,,,,,
10714713877,233176282,5/8/2019 2:03,5/8/2019 2:04,157.46.9.73,,,,,1,5,6,5,6,,,,,5,4,5,2,3,3,30,6,2,,,,,,
10714713686,233176282,5/8/2019 2:03,5/8/2019 2:04,204.195.9.83,,,,,1,5,3,4,5,,,,,,4,8,1,5,3,43,5,5,,,,,,
10714713302,233176282,5/8/2019 2:02,5/8/2019 2:04,209.62.202.45,,,,,2,3,9,6,6,1,,,,,11,9,1,2,3,35,1,5,,,,,,
10714711851,233176282,5/8/2019 2:00,5/8/2019 2:03,106.198.26.65,,,,,1,6,6,5,5,,,,,5,4,5,2,2,3,35,6,2,,,,,,
10714711814,233176282,5/8/2019 2:01,5/8/2019 2:02,84.117.160.26,,,,,2,10,10,10,10,1,2,3,4,5,8,10,2,2,3,32,7,5,,,,,,
10714711707,233176325,5/8/2019 2:00,5/8/2019 2:02,,c0e73c07b0b7635be5e6f1558c,,,,2,2,5,5,8,,,,,,11,10,2,3,5,61,5,5,,5,1,3,2,5
10714711681,233176282,5/8/2019 2:00,5/8/2019 2:02,37.120.132.194,,,,,2,6,7,5,5,,2,,,5,12,6,2,4,4,52,7,2,,,,,,
10714711650,233176282,5/8/2019 1:59,5/8/2019 2:02,73.98.238.176,,,,,2,8,8,10,4,1,,3,,5,6,5,1,6,4,57,4,5,,,,,,
10714711509,233176282,5/8/2019 2:01,5/8/2019 2:02,76.125.139.110,,,,,1,5,3,5,10,,2,3,,5,10,3,2,3,2,29,7,5,,,,,,
10714711416,233176282,5/8/2019 1:51,5/8/2019 2:02,64.121.85.105,,,,,2,7,6,6,7,,2,,,,6,7,2,5,3,38,5,5,,,,,,
10714711405,233176282,5/8/2019 2:01,5/8/2019 2:02,66.85.17.230,,,,,2,9,7,10,10,,2,3,,,6,8,1,6,3,36,4,5,,,,,,
10714711338,233176282,5/8/2019 2:01,5/8/2019 2:02,98.224.27.4,,,,,2,5,5,8,5,,2,,,,10,4,2,5,2,22,5,5,,,,,,
10714711132,233176282,5/8/2019 2:01,5/8/2019 2:02,76.214.149.168,,,,,2,8,5,4,8,,2,3,,5,11,5,2,3,2,29,5,3,,,,,,
10714710346,233176282,5/8/2019 2:00,5/8/2019 2:01,174.27.209.126,,,,,3,10,7,10,10,,2,3,,,6,3,2,2,3,41,2,5,,,,,,
10714710294,233176282,5/8/2019 1:59,5/8/2019 2:01,97.85.204.65,,,,,2,7,8,5,4,,,,,,2,1,1,2,3,31,4,5,,,,,,
10714709852,233176282,5/8/2019 1:58,5/8/2019 2:01,27.6.177.2,,,,,2,7,6,8,9,1,2,3,,5,6,8,2,3,2,25,5,2,,,,,,
10714709757,233176282,5/8/2019 1:56,5/8/2019 2:01,47.137.188.28,,,,,1,6,5,6,7,,,3,,5,10,8,1,4,4,56,6,4,,,,,,
10714709608,233176282,5/8/2019 1:59,5/8/2019 2:01,67.174.144.138,,,,,1,3,6,9,6,,,,,5,4,10,2,6,3,34,5,5,,,,,,
10714709427,233176282,5/8/2019 1:59,5/8/2019 2:00,108.211.159.34,,,,,2,8,6,8,9,,2,3,,5,6,4,2,6,2,25,5,3,,,,,,
10714709058,233176282,5/8/2019 1:59,5/8/2019 2:00,71.231.229.30,,,,,3,10,7,7,3,1,2,3,4,5,8,10,1,3,3,37,6,5,,,,,,
10714708532,233176282,5/8/2019 1:58,5/8/2019 2:00,100.15.240.154,,,,,2,4,6,9,2,1,,3,,5,2,6,2,4,3,39,7,5,,,,,,
10714708314,233176282,5/8/2019 1:58,5/8/2019 1:59,23.112.114.15,,,,,1,10,10,10,10,,2,3,,5,6,5,2,4,2,33,5,3,,,,,,
10714708191,233176282,5/8/2019 1:58,5/8/2019 1:59,100.37.101.232,,,,,2,9,6,7,9,,,,,,4,7,2,5,3,37,5,2,,,,,,
10714707829,233176282,5/8/2019 1:51,5/8/2019 1:59,73.169.159.58,,,,,1,8,7,9,10,1,2,3,,5,6,8,2,3,2,29,5,5,,,,,,
10714707632,233176282,5/8/2019 1:57,5/8/2019 1:59,71.223.8.188,,,,,2,10,10,4,4,,,,,,11,4,1,2,2,26,3,5,,,,,,
10714707598,233176282,5/8/2019 1:57,5/8/2019 1:59,66.74.8.73,,,,,2,6,8,10,8,,2,,,,6,7,2,6,2,23,4,4,,,,,,
10714706759,233176282,5/8/2019 1:56,5/8/2019 1:58,115.42.121.106,,,,,1,7,7,6,7,,,,,5,10,7,2,4,4,57,6,2,,,,,,
10714705704,233176282,5/8/2019 1:55,5/8/2019 1:57,75.65.120.116,,,,,2,7,6,5,5,,2,,,,6,6,1,2,3,44,5,5,,,,,,
10714705691,233176282,5/8/2019 1:55,5/8/2019 1:57,73.227.222.115,,,,,2,6,5,6,7,,2,,,,10,9,2,3,3,33,5,5,,,,,,
10714705637,233176282,5/8/2019 1:56,5/8/2019 1:57,71.75.228.170,,,,,3,10,10,10,10,,2,,,,6,7,1,4,2,27,3,3,,,,,,
10714705514,233176282,5/8/2019 1:53,5/8/2019 1:57,103.226.85.179,,,,,1,8,10,7,7,,2,,,5,6,8,1,3,2,28,7,2,,,,,,
10714705406,233176282,5/8/2019 1:54,5/8/2019 1:57,162.193.23.43,,,,,2,8,8,8,8,1,2,3,,,4,7,2,3,2,28,5,5,,,,,,
10714705061,233176282,5/8/2019 1:55,5/8/2019 1:57,70.176.4.129,,,,,1,8,8,9,7,,2,,,,11,5,1,4,4,56,5,5,,,,,,
10714704929,233176282,5/8/2019 1:53,5/8/2019 1:57,122.3.232.202,,,,,2,8,10,10,10,,,,,5,12,6,2,4,4,48,4,5,,,,,,
