Respondent ID,Collector ID,End Date,FavorEntryLevel,FavorConventionalSoon,FavorOnlineEducation,FavorAI,HeardOfUdacity,HeardOfUdemy,HeardOfCoursera,HeardOfPluralsight,HeardOfLynda,Industry,FavorRegulation,ReportedIncome,ReportedAge,ReportedExactAge,Education,Ethnicity,SurveyMonkeyAge,SurveyMonkeyIncome,SurveyMonkeyRegion,IsReportedMale,IsReportedFemale,IsReportedNonbinary,IsUnreportedGender,IsReportedIncomePreferNotDisclose,IsSurveyMonkeyMale,IsSurveyMonkeyFemale,IsSurveyMonkeyUnreportedGender,IsSurveyMonkeyIncomePreferNotDisclose,IsManager,IsUnemployed,IsMale,IsFemale
10714734469,233176282,5/8/2019 2:20,4,2,10,9,1,1,0,0,0,6,10,4,3,36,5,3,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714734248,233176282,5/8/2019 2:20,10,10,10,10,1,1,0,0,0,12,1,3,3,31,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714733797,233176282,5/8/2019 2:20,6,7,7,8,1,0,0,0,0,1,7,2,5,69,3,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714733044,233176282,5/8/2019 2:19,8,10,10,6,1,1,1,0,1,8,1,3,3,41,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714732967,233176282,5/8/2019 2:19,9,9,9,9,1,1,0,0,1,6,8,1,3,36,3,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714732470,233176282,5/8/2019 2:19,7,7,7,5,0,0,0,0,1,2,4,2,3,34,7,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714731958,233176282,5/8/2019 2:18,8,7,9,9,1,1,1,0,0,5,9,4,3,33,5,3,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714730666,233176282,5/8/2019 2:17,10,6,5,8,0,1,0,0,0,11,5,5,2,26,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714730616,233176282,5/8/2019 2:17,4,2,4,3,0,0,0,0,1,2,5,3,3,38,5,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714730464,233176282,5/8/2019 2:17,7,9,8,8,1,1,0,0,0,12,6,4,3,40,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714730400,233176282,5/8/2019 2:17,7,8,7,6,1,0,1,0,1,6,7,3,2,24,5,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714728593,233176282,5/8/2019 2:16,9,7,10,8,1,0,0,0,0,10,10,3,4,55,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714728560,233176282,5/8/2019 2:16,6,10,8,10,0,1,1,0,1,6,10,4,2,24,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714727849,233176282,5/8/2019 2:15,10,10,10,1,1,1,0,0,1,6,6,2,3,44,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714727116,233176325,5/8/2019 2:15,6,8,6,3,1,0,0,0,0,10,7,2,4,54,4,5,4,2,7,0,1,0,0,0,0,1,0,0,0,0,0,1
10714726805,233176282,5/8/2019 2:14,8,10,8,3,0,1,1,1,1,6,6,4,3,37,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714726569,233176282,5/8/2019 2:14,6,6,9,8,0,0,1,0,0,6,10,3,4,45,4,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714726291,233176282,5/8/2019 2:14,8,9,10,7,0,0,0,0,0,2,7,5,3,36,5,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714725144,233176282,5/8/2019 2:13,7,6,8,6,0,1,1,0,0,6,7,3,2,27,4,3,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714724915,233176282,5/8/2019 2:13,8,8,7,7,0,0,0,0,0,8,7,4,2,29,4,4,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714724180,233176282,5/8/2019 2:12,3,7,8,8,1,1,1,0,1,10,8,2,2,24,5,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714723724,233176282,5/8/2019 2:12,10,5,9,8,1,1,0,0,0,11,8,5,2,20,7,4,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714723551,233176282,5/8/2019 2:12,10,10,10,9,0,1,0,0,1,10,8,5,3,41,5,3,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714722380,233176325,5/8/2019 2:11,9,9,9,9,0,1,0,0,0,1,8,4,4,45,4,4,4,4,4,1,0,0,0,0,1,0,0,0,1,0,1,0
10714721238,233176282,5/8/2019 2:10,7,4,8,5,0,1,0,0,0,8,5,4,2,26,3,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714720952,233176282,5/8/2019 2:10,4,6,7,5,0,0,0,0,0,10,10,4,4,50,5,5,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714720670,233176282,5/8/2019 2:10,6,7,7,6,1,1,1,1,1,6,5,5,2,26,7,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714719887,233176282,5/8/2019 2:09,4,4,8,7,1,1,0,0,0,11,10,4,3,36,3,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714718973,233176282,5/8/2019 2:08,7,8,7,7,1,1,1,0,0,6,5,4,4,52,7,3,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714718527,233176282,5/8/2019 2:08,9,9,9,10,0,0,0,1,0,6,8,1,2,28,4,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714717850,233176282,5/8/2019 2:07,6,6,5,7,0,1,0,0,0,10,8,3,3,31,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714717826,233176282,5/8/2019 2:07,2,3,3,7,0,1,0,0,0,7,9,3,3,38,7,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714716509,233176282,5/8/2019 2:06,7,7,8,9,0,0,1,0,0,11,8,4,2,24,7,4,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714716326,233176325,5/8/2019 2:06,4,5,8,5,0,0,0,0,0,8,1,2,4,54,1,5,4,2,9,0,1,0,0,0,0,1,0,0,0,0,0,1
10714716307,233176282,5/8/2019 2:06,10,10,10,7,0,0,0,0,1,11,8,4,2,28,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714716055,233176282,5/8/2019 2:06,3,4,5,4,0,1,1,0,1,5,5,4,4,56,6,2,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714715752,233176282,5/8/2019 2:06,5,3,1,5,1,1,1,1,1,6,10,4,3,37,5,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714714402,233176282,5/8/2019 2:05,8,9,10,10,1,1,1,0,1,6,8,10,3,31,7,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714714330,233176282,5/8/2019 2:05,6,8,10,5,1,0,1,0,0,11,2,3,3,43,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714714288,233176282,5/8/2019 2:05,6,8,10,10,0,0,0,0,1,1,7,3,2,27,3,1,,,,1,0,0,0,0,0,0,1,0,0,1,1,0
10714714173,233176282,5/8/2019 2:04,8,7,8,9,1,1,0,0,0,6,8,3,3,40,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714714126,233176282,5/8/2019 2:04,10,10,10,8,1,1,0,0,1,6,10,6,3,30,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714713877,233176282,5/8/2019 2:04,5,6,5,6,0,0,0,0,1,4,5,3,3,30,6,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714713686,233176282,5/8/2019 2:04,5,3,4,5,0,0,0,0,0,4,8,5,3,43,5,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714713302,233176282,5/8/2019 2:04,3,9,6,6,1,0,0,0,0,11,9,2,3,35,1,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714711851,233176282,5/8/2019 2:03,6,6,5,5,0,0,0,0,1,4,5,2,3,35,6,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714711814,233176282,5/8/2019 2:02,10,10,10,10,1,1,1,1,1,8,10,2,3,32,7,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714711707,233176325,5/8/2019 2:02,2,5,5,8,0,0,0,0,0,11,10,3,5,61,5,5,5,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0
10714711681,233176282,5/8/2019 2:02,6,7,5,5,0,1,0,0,1,12,6,4,4,52,7,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714711650,233176282,5/8/2019 2:02,8,8,10,4,1,0,1,0,1,6,5,6,4,57,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714711509,233176282,5/8/2019 2:02,5,3,5,10,0,1,1,0,1,10,3,3,2,29,7,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714711416,233176282,5/8/2019 2:02,7,6,6,7,0,1,0,0,0,6,7,5,3,38,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714711405,233176282,5/8/2019 2:02,9,7,10,10,0,1,1,0,0,6,8,6,3,36,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714711338,233176282,5/8/2019 2:02,5,5,8,5,0,1,0,0,0,10,4,5,2,22,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714711132,233176282,5/8/2019 2:02,8,5,4,8,0,1,1,0,1,11,5,3,2,29,5,3,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714710346,233176282,5/8/2019 2:01,10,7,10,10,0,1,1,0,0,6,3,2,3,41,2,5,,,,1,0,0,0,0,0,0,1,0,0,1,1,0
10714710294,233176282,5/8/2019 2:01,7,8,5,4,0,0,0,0,0,2,1,2,3,31,4,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714709852,233176282,5/8/2019 2:01,7,6,8,9,1,1,1,0,1,6,8,3,2,25,5,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714709757,233176282,5/8/2019 2:01,6,5,6,7,0,0,1,0,1,10,8,4,4,56,6,4,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714709608,233176282,5/8/2019 2:01,3,6,9,6,0,0,0,0,1,4,10,6,3,34,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714709427,233176282,5/8/2019 2:00,8,6,8,9,0,1,1,0,1,6,4,6,2,25,5,3,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714709058,233176282,5/8/2019 2:00,10,7,7,3,1,1,1,1,1,8,10,3,3,37,6,5,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714708532,233176282,5/8/2019 2:00,4,6,9,2,1,0,1,0,1,2,6,4,3,39,7,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714708314,233176282,5/8/2019 1:59,10,10,10,10,0,1,1,0,1,6,5,4,2,33,5,3,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714708191,233176282,5/8/2019 1:59,9,6,7,9,0,0,0,0,0,4,7,5,3,37,5,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714707829,233176282,5/8/2019 1:59,8,7,9,10,1,1,1,0,1,6,8,3,2,29,5,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714707632,233176282,5/8/2019 1:59,10,10,4,4,0,0,0,0,0,11,4,2,2,26,3,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714707598,233176282,5/8/2019 1:59,6,8,10,8,0,1,0,0,0,6,7,6,2,23,4,4,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714706759,233176282,5/8/2019 1:58,7,7,6,7,0,0,0,0,1,10,7,4,4,57,6,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714705704,233176282,5/8/2019 1:57,7,6,5,5,0,1,0,0,0,6,6,2,3,44,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714705691,233176282,5/8/2019 1:57,6,5,6,7,0,1,0,0,0,10,9,3,3,33,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714705637,233176282,5/8/2019 1:57,10,10,10,10,0,1,0,0,0,6,7,4,2,27,3,3,,,,0,1,0,0,0,0,0,1,0,0,1,0,1
10714705514,233176282,5/8/2019 1:57,8,10,7,7,0,1,0,0,1,6,8,3,2,28,7,2,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714705406,233176282,5/8/2019 1:57,8,8,8,8,1,1,1,0,0,4,7,3,2,28,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714705061,233176282,5/8/2019 1:57,8,8,9,7,0,1,0,0,0,11,5,4,4,56,5,5,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714704929,233176282,5/8/2019 1:57,8,10,10,10,0,0,0,0,1,12,6,4,4,48,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714704250,233176282,5/8/2019 1:56,6,9,5,10,0,0,0,0,1,11,4,1,3,34,4,3,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714704218,233176282,5/8/2019 1:56,7,9,10,9,1,1,0,0,1,6,8,3,3,30,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714704149,233176282,5/8/2019 1:56,5,10,7,10,0,1,0,0,0,10,3,6,3,32,3,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714704107,233176282,5/8/2019 1:56,8,10,10,7,0,1,0,0,0,11,8,2,5,63,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714703960,233176282,5/8/2019 1:56,10,9,10,6,0,1,0,0,0,10,10,4,3,37,3,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714703741,233176282,5/8/2019 1:55,7,8,8,7,1,0,0,0,0,4,8,2,2,25,6,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714703738,233176282,5/8/2019 1:55,7,8,9,6,1,1,1,0,0,11,3,3,3,43,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714703639,233176282,5/8/2019 1:55,8,6,8,5,0,0,1,0,1,4,3,4,3,30,5,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714703478,233176282,5/8/2019 1:55,5,7,8,8,1,1,1,1,1,6,6,3,3,34,4,5,,,,1,0,0,0,0,0,0,1,0,0,1,1,0
10714703067,233176282,5/8/2019 1:55,10,10,8,6,0,0,0,0,0,10,6,4,2,24,3,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714703004,233176282,5/8/2019 1:55,5,5,5,8,1,1,1,0,1,6,8,3,3,31,6,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714702665,233176282,5/8/2019 1:55,8,8,8,8,1,1,1,0,0,8,6,4,2,26,5,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714702367,233176282,5/8/2019 1:54,7,8,8,7,1,1,1,0,0,10,5,3,3,34,7,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714702212,233176282,5/8/2019 1:54,10,9,8,6,0,1,0,0,0,10,5,7,5,67,4,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714702078,233176282,5/8/2019 1:54,10,6,10,4,0,1,0,0,1,6,6,4,4,45,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714701882,233176282,5/8/2019 1:54,7,6,7,7,0,0,0,0,0,8,8,4,3,35,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714701626,233176282,5/8/2019 1:54,10,6,10,10,0,0,0,0,1,6,7,3,3,36,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714701623,233176282,5/8/2019 1:54,6,5,5,5,0,0,0,0,0,11,6,6,4,50,7,5,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714701487,233176282,5/8/2019 1:53,7,8,10,9,1,1,0,0,0,6,5,10,3,35,5,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714701422,233176282,5/8/2019 1:53,4,3,7,5,0,1,0,0,1,6,7,3,2,23,4,2,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714701319,233176282,5/8/2019 1:53,9,10,8,7,0,0,0,0,1,6,10,3,4,45,5,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714701266,233176282,5/8/2019 1:53,9,9,9,9,0,0,0,1,0,9,9,8,4,52,6,2,,,,0,1,0,0,0,0,0,1,0,1,0,0,1
10714700936,233176282,5/8/2019 1:53,9,10,10,9,0,0,0,0,0,1,2,3,2,26,3,5,,,,1,0,0,0,0,0,0,1,0,0,0,1,0
10714700738,233176282,5/8/2019 1:53,7,7,9,9,1,1,1,1,1,10,5,3,3,36,5,5,,,,0,1,0,0,0,0,0,1,0,0,0,0,1
10714700486,233176282,5/8/2019 1:52,1,1,1,7,1,0,0,0,1,10,7,3,2,28,5,2,,,,1,0,0,0,0,0,0,1,0,1,0,1,0
10714699725,233176325,5/8/2019 1:52,1,5,6,5,0,0,0,0,0,5,1,7,4,52,6,5,4,7,4,0,1,0,0,0,0,1,0,0,1,0,0,1
10714699064,233176325,5/8/2019 1:51,6,5,6,5,1,1,0,0,0,10,4,6,4,51,4,5,4,6,9,1,0,0,0,0,1,0,0,0,1,0,1,0
10714697916,233176325,5/8/2019 1:50,5,5,3,3,0,0,0,0,0,11,1,10,5,70,7,5,5,10,9,0,1,0,0,0,0,1,0,0,0,1,0,1
10714696835,233176325,5/8/2019 1:49,7,7,3,5,0,0,0,0,1,2,6,6,2,20,4,5,2,6,8,1,0,0,0,0,1,0,0,0,0,1,1,0
10714695066,233176325,5/8/2019 1:48,2,5,8,8,0,0,1,0,0,7,7,7,4,31,8,5,2,2,9,0,0,1,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0
